,subj_idx,sess_ctr,val_ctr,rt,response,sim_a,sim_t,sim_vi,sim_vv,sim_vs,sim_vsv,sim_z,sim_sv,sim_st
0,1.0,-1.00413229504297,-0.994331965369061,2.6172386271611208,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.6403048794332098,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.1702556671316282,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.1178686673028584,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.0172436947677805,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.520613606985008,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.2321482568567739,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,2.065896795352418,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.5205025971781645,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.5094757536623127,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,2.2616103430554713,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.437531544195603,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.4022500365957598,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,0.9716271284971774,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.001932787666071,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.547727359192903,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.4360319949970617,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.9703651775400757,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.250635269410489,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.156916874647877,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.6488394145221843,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.0749555867355094,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.4614560744274199,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.6765902132441892,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.114415977922517,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.3285622981175822,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,0.9335054764779217,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.34213376081109,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.3632673136187687,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.3820617256151841,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.562810354092212,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.0902496877819154,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.636982906109991,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.4392386137211473,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.2515710932131714,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.2069041801601461,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.3928038756314198,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.2015824789685645,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.3034006387448622,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.7035789593206208,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.29072045447765,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.4265615617600695,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.20480942214538,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.2261510304635879,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,-0.994331965369061,1.3458612243388561,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,-1.00413229504297,1.0056555090923298,1.513529073770795,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.1343120275381058,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.1295959981787564,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.6537426926219383,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.2313584675064684,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.6905069492541893,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.3600748851373676,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.081540923687319,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.4884411623705902,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.393299292698817,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.5843913770085014,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.6176204682347266,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.369738752551956,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,0.95134776685071,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.3912483751675286,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.4870795119211757,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.7416767699187026,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.43819512544884,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.3336480034995466,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.9307524620939622,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,2.1036115933793456,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,0.9147908304380631,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,0.9535781735690874,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.5798236185512764,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.2889167348990411,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.4838980745127501,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.4189139520439586,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.5785913990920406,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,0.8881800751220578,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.069472449423897,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.1197474145192756,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.4258359782544534,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.3599291961459472,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.102166089983303,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,0.9088689931468579,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.2715736610044526,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.1188077668053211,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.1458714873724127,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.6835617275968402,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.579532153215792,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.4242564110110545,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.170692301522579,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.7957409498287558,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.2159318885714117,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.0557882492296355,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.1442356861834146,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.459997658005832,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.3091338810840483,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.5725206194710755,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.0579220781426868,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.2627741408264956,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.308416263380817,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.16238768839386,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.2375829872849362,0.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.0904769608230394,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,0.8783982696194685,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,-0.994331965369061,1.7057857766936788,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,1.0,0.995840312851615,1.0056555090923298,1.6759783963524386,1.0,1.2067452417261562,1.0557198797399696,0.5534551543953881,0.6209097051418051,0.12543844678451294,-0.3053067258289429,0.5890430651175123,0.1503232610431709,0.5077495572784596
0,2.0,-1.00413229504297,-0.994331965369061,1.2942280051620403,0.0,2.702928439851453,0.9395840858374207,0.06039325820084274,1.3091857566408007,0.19537193452216745,-0.14104558151168922,0.5559503193449555,0.3840254747453734,0.4373143248149393
0,2.0,-1.00413229504297,-0.994331965369061,1.4875453914831942,0.0,2.702928439851453,0.9395840858374207,0.06039325820084274,1.3091857566408007,0.19537193452216745,-0.14104558151168922,0.5559503193449555,0.3840254747453734,0.4373143248149393
0,2.0,-1.00413229504297,1.0056555090923298,1.652191033543743,1.0,2.702928439851453,0.9395840858374207,0.06039325820084274,1.3091857566408007,0.19537193452216745,-0.14104558151168922,0.5559503193449555,0.3840254747453734,0.4373143248149393
0,2.0,-1.00413229504297,-0.994331965369061,2.9528366961749914,0.0,2.702928439851453,0.9395840858374207,0.06039325820084274,1.3091857566408007,0.19537193452216745,-0.14104558151168922,0.5559503193449555,0.3840254747453734,0.4373143248149393
